experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,-5,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.35987806905573833,1.0796342071672149,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,-5,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.87084419248749567,2.612532577462487,,3,,,ok,,,20260818,9.4868329805051381,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,0,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.60234529020208327,1.8070358706062497,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,0,12,36,3,1,16-QAM,em_gs,detection_nmse,0.54269497518033327,1.6280849255409997,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,0,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.090417483949659802,0.27125245184897939,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,0,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.2180066377835983,0.6540199133507949,,3,,,ok,,,20260818,3,3.9810717055349722,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,6,12,36,3,1,16-QAM,biased_gs,detection_nmse,0.04840834038101894,0.14522502114305683,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,6,12,36,3,1,16-QAM,em_gs,detection_nmse,0.038951709502818697,0.11685512850845609,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,6,12,36,3,1,16-QAM,genie_zf,detection_nmse,0.016693074472581892,0.050079223417745677,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
cui_fig5_smoke,c0e9dc88d0cfa56fdb0f949681a1078c11cb4a9f098a448ff22e44596c40dd7d,A,5,6,12,36,3,1,16-QAM,cui_crlb,detection_nmse,0.049091451581388529,0.14727435474416559,,3,,,ok,,,20260818,0.75356592945287404,3.9810717055349718,50
