experiment,config_fingerprint,track,trial,snr_db,rsr_db,N,K,P,modulation,algorithm,metric,value,error_energy,true_energy,expected_symbol_energy,bit_errors,bit_count,status,error_type,error_message,master_seed,sigma2,alpha_b_abs,max_iter
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,8,36,3,1,16-QAM,cui_crlb,detection_nmse,0.097137651482797308,0.29141295444839194,,3,,,ok,,,20260818,1.503561700881817,2.5118864315095797,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,9,36,3,1,16-QAM,biased_gs,detection_nmse,0.055872804243947138,0.16761841273184142,,3,,,ok,,,20260818,1.503561700881817,2.8183829312644542,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,9,36,3,1,16-QAM,em_gs,detection_nmse,0.032129427024024867,0.096388281072074602,,3,,,ok,,,20260818,1.503561700881817,2.8183829312644542,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,9,36,3,1,16-QAM,genie_zf,detection_nmse,0.047049620563474247,0.14114886169042273,,3,,,ok,,,20260818,1.503561700881817,2.8183829312644542,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,9,36,3,1,16-QAM,cui_crlb,detection_nmse,0.098151327428727939,0.2944539822861838,,3,,,ok,,,20260818,1.503561700881817,2.8183829312644542,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,10,36,3,1,16-QAM,biased_gs,detection_nmse,0.16680606493721753,0.50041819481165262,,3,,,ok,,,20260818,1.503561700881817,3.16227766016838,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,10,36,3,1,16-QAM,em_gs,detection_nmse,0.15780930546156122,0.47342791638468362,,3,,,ok,,,20260818,1.503561700881817,3.16227766016838,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,10,36,3,1,16-QAM,genie_zf,detection_nmse,0.077699958392197163,0.23309987517659148,,3,,,ok,,,20260818,1.503561700881817,3.16227766016838,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,10,36,3,1,16-QAM,cui_crlb,detection_nmse,0.10245286646340312,0.30735859939020937,,3,,,ok,,,20260818,1.503561700881817,3.16227766016838,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,11,36,3,1,16-QAM,biased_gs,detection_nmse,0.049883838241720234,0.14965151472516069,,3,,,ok,,,20260818,1.503561700881817,3.548133892335755,50
cui_fig6,925f2ab8975505e255f5c37af74d115be38bc302991267f95f440e5f61ce4472,A,0,3,11,36,3,1,16-QAM,em_gs,detection_nmse,0.0436812287318269,0.13104368619548071,,3,,,ok,,,20260818,1.503561700881817,3.548133892335755,50
