algorithm,snr_db,rsr_db,n_ok,n_failed,nmse_linear,nmse_db,se_linear,se_db,nmse_db_ci95_low,nmse_db_ci95_high,total_error_energy,total_expected_symbol_energy
em_gs,2.0,12.0,2000,0,0.14902791968203807,-8.267323609302785,0.0023474295459091172,0.0684083694263539,-8.40140154961955,-8.13324566898602,894.1675180922284,6000.0
em_gs,3.0,12.0,2000,0,0.11415213134860484,-9.425159753318997,0.0018099955580922656,0.06886170883207735,-9.560126222543753,-9.290193284094242,684.9127880916291,6000.0
em_gs,4.0,12.0,2000,0,0.08988110732228635,-10.463315857745341,0.0013562919601997857,0.06553436330645422,-10.591760849575754,-10.334870865914928,539.2866439337181,6000.0
em_gs,5.0,12.0,2000,0,0.07202518546941392,-11.425156147103149,0.0010696228716170254,0.0644956771486623,-11.55156535147305,-11.298746942733247,432.15111281648353,6000.0
em_gs,6.0,12.0,2000,0,0.05498479038351709,-12.597574262513874,0.0008342815033558604,0.06589528681189881,-12.726726651416133,-12.468421873611614,329.90874230110256,6000.0
em_gs,7.0,12.0,2000,0,0.04313276173227933,-13.651927336766672,0.0006485512910250992,0.06530123173463351,-13.779915399112658,-13.523939274420686,258.796570393676,6000.0
em_gs,8.0,12.0,2000,0,0.03390661833126803,-14.697155223217287,0.0004910289660664218,0.06289367118060543,-14.82042455358678,-14.573885892847795,203.43970998760818,6000.0
em_gs,9.0,12.0,2000,0,0.02672661029004809,-15.730561188969599,0.0003916173916128838,0.0636359307630381,-15.855285321387838,-15.60583705655136,160.35966174028854,6000.0
em_gs,10.0,12.0,2000,0,0.021430913605822416,-16.689593144686754,0.00032376801899119674,0.06561113849407822,-16.818188613119815,-16.56099767625369,128.5854816349345,6000.0
em_gs,11.0,12.0,2000,0,0.01665117016341222,-17.7855524097714,0.00024391756079656987,0.06361838216392547,-17.910242147567402,-17.6608626719754,99.90702098047333,6000.0
em_gs,12.0,12.0,2000,0,0.013350604522943593,-18.74499068753751,0.00019951180445842843,0.06490108788852941,-18.872194482356495,-18.617786892718524,80.10362713766156,6000.0
genie_zf,-5.0,12.0,2000,0,0.28080341518943586,-5.515976145304549,0.003721138954157121,0.05755165453010748,-5.628775315434251,-5.403176975174847,1684.8204911366151,6000.0
genie_zf,-4.0,12.0,2000,0,0.22144271368884075,-6.54738605091527,0.002957811696572205,0.058008740812994175,-6.661081093697257,-6.433691008133282,1328.6562821330444,6000.0
genie_zf,-3.0,12.0,2000,0,0.1774628475463237,-7.508925541270432,0.0023566174266570934,0.0576721245322663,-7.621960828265583,-7.3958902542752805,1064.7770852779422,6000.0
genie_zf,-2.0,12.0,2000,0,0.13711450685052545,-8.629165939936007,0.0018174759385362312,0.05756646683335199,-8.741994141646597,-8.516337738225417,822.6870411031528,6000.0
genie_zf,-1.0,12.0,2000,0,0.11248157379957491,-9.48918615797852,0.001520034473827291,0.05868895339801869,-9.604214392928986,-9.374157923028053,674.8894427974494,6000.0
genie_zf,0.0,12.0,2000,0,0.08972474922347651,-10.47087746826013,0.001190894389310334,0.05764283169171519,-10.583855342342797,-10.357899594177464,538.348495340859,6000.0
genie_zf,1.0,12.0,2000,0,0.07165152634619722,-11.44774553673191,0.0009406660580638788,0.05701568398654333,-11.559494223899453,-11.335996849564367,429.9091580771833,6000.0
